,A,B,gates,depth,2-gates,Gates
2392,262,336,384,294,70,"Counter({'sx': 163, 'rz': 141, 'cz': 70, 'x': 6, 'measure': 4})"
2393,262,337,377,288,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 6, 'measure': 4})"
2394,262,342,380,286,68,"Counter({'sx': 162, 'rz': 141, 'cz': 68, 'x': 5, 'measure': 4})"
2395,262,345,388,297,72,"Counter({'sx': 165, 'rz': 140, 'cz': 72, 'x': 7, 'measure': 4})"
2396,262,346,383,291,70,"Counter({'sx': 163, 'rz': 139, 'cz': 70, 'x': 7, 'measure': 4})"
2397,262,351,380,285,68,"Counter({'sx': 162, 'rz': 141, 'cz': 68, 'x': 5, 'measure': 4})"
2398,262,353,383,292,70,"Counter({'sx': 163, 'rz': 140, 'cz': 70, 'x': 6, 'measure': 4})"
2399,262,354,381,287,68,"Counter({'sx': 162, 'rz': 141, 'cz': 68, 'x': 6, 'measure': 4})"
2400,262,365,378,286,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 5, 'measure': 4})"
2401,262,380,379,287,70,"Counter({'sx': 163, 'rz': 137, 'cz': 70, 'x': 5, 'measure': 4})"
2402,262,383,378,284,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 6, 'measure': 4})"
2403,262,404,386,293,72,"Counter({'sx': 165, 'rz': 138, 'cz': 72, 'x': 7, 'measure': 4})"
2404,262,406,374,282,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 5, 'measure': 4})"
2405,262,411,373,283,70,"Counter({'sx': 163, 'rz': 131, 'cz': 70, 'x': 5, 'measure': 4})"
2406,262,416,386,292,70,"Counter({'sx': 165, 'rz': 141, 'cz': 70, 'x': 6, 'measure': 4})"
2407,262,419,378,288,70,"Counter({'sx': 163, 'rz': 136, 'cz': 70, 'x': 5, 'measure': 4})"
2408,262,420,387,293,70,"Counter({'sx': 165, 'rz': 141, 'cz': 70, 'x': 7, 'measure': 4})"
2409,262,421,384,296,72,"Counter({'sx': 165, 'rz': 136, 'cz': 72, 'x': 7, 'measure': 4})"
2410,262,424,379,288,70,"Counter({'sx': 163, 'rz': 136, 'cz': 70, 'x': 6, 'measure': 4})"
2411,262,425,382,291,70,"Counter({'sx': 165, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
2412,262,426,378,282,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 5, 'measure': 4})"
2413,262,428,376,282,68,"Counter({'sx': 162, 'rz': 137, 'cz': 68, 'x': 5, 'measure': 4})"
2414,262,435,385,290,70,"Counter({'sx': 165, 'rz': 140, 'cz': 70, 'x': 6, 'measure': 4})"
2415,263,302,377,281,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 7, 'measure': 4})"
2416,263,306,382,287,70,"Counter({'sx': 165, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
2417,263,317,381,284,68,"Counter({'sx': 162, 'rz': 140, 'cz': 68, 'x': 7, 'measure': 4})"
2418,263,325,372,277,68,"Counter({'sx': 162, 'rz': 132, 'cz': 68, 'x': 6, 'measure': 4})"
2419,263,334,379,288,70,"Counter({'sx': 163, 'rz': 135, 'cz': 70, 'x': 7, 'measure': 4})"
2420,263,335,376,282,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 7, 'measure': 4})"
2421,263,336,382,291,70,"Counter({'sx': 163, 'rz': 138, 'cz': 70, 'x': 7, 'measure': 4})"
2422,263,337,379,287,70,"Counter({'sx': 163, 'rz': 135, 'cz': 70, 'x': 7, 'measure': 4})"
2423,263,342,385,290,70,"Counter({'sx': 165, 'rz': 139, 'cz': 70, 'x': 7, 'measure': 4})"
2424,263,345,379,283,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
2425,263,346,385,290,70,"Counter({'sx': 163, 'rz': 140, 'cz': 70, 'x': 8, 'measure': 4})"
2426,263,351,378,282,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 6, 'measure': 4})"
2427,263,353,381,289,70,"Counter({'sx': 163, 'rz': 137, 'cz': 70, 'x': 7, 'measure': 4})"
2428,263,354,383,286,68,"Counter({'sx': 162, 'rz': 142, 'cz': 68, 'x': 7, 'measure': 4})"
2429,263,365,380,289,70,"Counter({'sx': 163, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
2430,263,380,383,291,72,"Counter({'sx': 165, 'rz': 134, 'cz': 72, 'x': 8, 'measure': 4})"
2431,263,383,380,283,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 7, 'measure': 4})"
2432,263,404,380,282,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 7, 'measure': 4})"
2433,263,406,374,279,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 6, 'measure': 4})"
2434,263,411,371,280,70,"Counter({'sx': 163, 'rz': 128, 'cz': 70, 'x': 6, 'measure': 4})"
2435,263,416,386,292,72,"Counter({'sx': 165, 'rz': 137, 'cz': 72, 'x': 8, 'measure': 4})"
2436,263,419,377,283,68,"Counter({'sx': 162, 'rz': 137, 'cz': 68, 'x': 6, 'measure': 4})"
2437,263,420,382,287,68,"Counter({'sx': 162, 'rz': 141, 'cz': 68, 'x': 7, 'measure': 4})"
2438,263,421,381,293,72,"Counter({'sx': 165, 'rz': 132, 'cz': 72, 'x': 8, 'measure': 4})"
2439,263,424,376,280,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
2440,263,425,378,285,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 7, 'measure': 4})"
2441,263,426,378,281,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 6, 'measure': 4})"
2442,263,428,374,279,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 6, 'measure': 4})"
2443,263,435,380,288,70,"Counter({'sx': 163, 'rz': 137, 'cz': 70, 'x': 6, 'measure': 4})"
2444,302,306,372,277,68,"Counter({'sx': 162, 'rz': 132, 'cz': 68, 'x': 6, 'measure': 4})"
2445,302,317,378,281,68,"Counter({'sx': 162, 'rz': 137, 'cz': 68, 'x': 7, 'measure': 4})"
2446,302,325,371,277,70,"Counter({'sx': 165, 'rz': 125, 'cz': 70, 'x': 7, 'measure': 4})"
2447,302,334,377,284,70,"Counter({'sx': 165, 'rz': 131, 'cz': 70, 'x': 7, 'measure': 4})"
2448,302,335,376,283,70,"Counter({'sx': 163, 'rz': 131, 'cz': 70, 'x': 8, 'measure': 4})"
2449,302,336,384,294,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 8, 'measure': 4})"
2450,302,337,374,282,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 7, 'measure': 4})"
2451,302,342,376,284,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 7, 'measure': 4})"
2452,302,345,381,289,72,"Counter({'sx': 165, 'rz': 132, 'cz': 72, 'x': 8, 'measure': 4})"
2453,302,346,380,285,70,"Counter({'sx': 163, 'rz': 135, 'cz': 70, 'x': 8, 'measure': 4})"
2454,302,351,376,283,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 7, 'measure': 4})"
2455,302,353,381,289,72,"Counter({'sx': 165, 'rz': 132, 'cz': 72, 'x': 8, 'measure': 4})"
2456,302,354,380,283,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 7, 'measure': 4})"
2457,302,365,375,284,70,"Counter({'sx': 163, 'rz': 131, 'cz': 70, 'x': 7, 'measure': 4})"
2458,302,380,374,281,70,"Counter({'sx': 163, 'rz': 131, 'cz': 70, 'x': 6, 'measure': 4})"
2459,302,383,373,280,70,"Counter({'sx': 163, 'rz': 129, 'cz': 70, 'x': 7, 'measure': 4})"
2460,302,404,381,287,72,"Counter({'sx': 165, 'rz': 132, 'cz': 72, 'x': 8, 'measure': 4})"
2461,302,406,373,281,70,"Counter({'sx': 163, 'rz': 129, 'cz': 70, 'x': 7, 'measure': 4})"
2462,302,411,377,285,72,"Counter({'sx': 165, 'rz': 129, 'cz': 72, 'x': 7, 'measure': 4})"
2463,302,416,375,283,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 6, 'measure': 4})"
2464,302,419,373,282,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 6, 'measure': 4})"
2465,302,420,379,287,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 8, 'measure': 4})"
2466,302,421,374,278,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 6, 'measure': 4})"
2467,302,424,374,282,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 7, 'measure': 4})"
2468,302,425,375,282,70,"Counter({'sx': 163, 'rz': 131, 'cz': 70, 'x': 7, 'measure': 4})"
2469,302,426,374,281,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 7, 'measure': 4})"
2470,302,428,371,276,68,"Counter({'sx': 162, 'rz': 131, 'cz': 68, 'x': 6, 'measure': 4})"
2471,302,435,375,279,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 6, 'measure': 4})"
2472,306,317,377,284,68,"Counter({'sx': 162, 'rz': 137, 'cz': 68, 'x': 6, 'measure': 4})"
2473,306,325,366,275,68,"Counter({'sx': 162, 'rz': 127, 'cz': 68, 'x': 5, 'measure': 4})"
2474,306,334,374,282,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 5, 'measure': 4})"
2475,306,335,372,282,68,"Counter({'sx': 162, 'rz': 132, 'cz': 68, 'x': 6, 'measure': 4})"
2476,306,336,380,291,70,"Counter({'sx': 163, 'rz': 137, 'cz': 70, 'x': 6, 'measure': 4})"
2477,306,337,381,289,70,"Counter({'sx': 165, 'rz': 135, 'cz': 70, 'x': 7, 'measure': 4})"
2478,306,342,376,283,68,"Counter({'sx': 162, 'rz': 137, 'cz': 68, 'x': 5, 'measure': 4})"
2479,306,345,373,281,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 5, 'measure': 4})"
2480,306,346,376,282,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
2481,306,351,377,286,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 6, 'measure': 4})"
2482,306,353,387,294,72,"Counter({'sx': 165, 'rz': 137, 'cz': 72, 'x': 9, 'measure': 4})"
2483,306,354,377,284,68,"Counter({'sx': 162, 'rz': 137, 'cz': 68, 'x': 6, 'measure': 4})"
2484,306,365,374,283,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 5, 'measure': 4})"
2485,306,380,385,291,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 9, 'measure': 4})"
2486,306,383,384,290,72,"Counter({'sx': 165, 'rz': 134, 'cz': 72, 'x': 9, 'measure': 4})"
2487,306,404,376,282,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
2488,306,406,372,284,70,"Counter({'sx': 163, 'rz': 129, 'cz': 70, 'x': 6, 'measure': 4})"
2489,306,411,383,290,72,"Counter({'sx': 165, 'rz': 134, 'cz': 72, 'x': 8, 'measure': 4})"
2490,306,416,374,284,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 5, 'measure': 4})"
2491,306,419,373,281,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 5, 'measure': 4})"
2492,306,420,380,287,68,"Counter({'sx': 162, 'rz': 140, 'cz': 68, 'x': 6, 'measure': 4})"
2493,306,421,375,281,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 5, 'measure': 4})"
2494,306,424,375,285,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 6, 'measure': 4})"
2495,306,425,373,283,68,"Counter({'sx': 162, 'rz': 133, 'cz': 68, 'x': 6, 'measure': 4})"
2496,306,426,374,279,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 5, 'measure': 4})"
2497,306,428,370,277,68,"Counter({'sx': 162, 'rz': 131, 'cz': 68, 'x': 5, 'measure': 4})"
2498,306,435,383,289,70,"Counter({'sx': 165, 'rz': 138, 'cz': 70, 'x': 6, 'measure': 4})"
2499,317,325,371,278,68,"Counter({'sx': 162, 'rz': 132, 'cz': 68, 'x': 5, 'measure': 4})"
2500,317,334,379,285,68,"Counter({'sx': 162, 'rz': 140, 'cz': 68, 'x': 5, 'measure': 4})"
2501,317,335,382,290,70,"Counter({'sx': 165, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
2502,317,336,382,288,68,"Counter({'sx': 162, 'rz': 143, 'cz': 68, 'x': 5, 'measure': 4})"
2503,317,337,379,285,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
2504,317,342,386,294,72,"Counter({'sx': 165, 'rz': 136, 'cz': 72, 'x': 9, 'measure': 4})"
2505,317,345,378,284,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 5, 'measure': 4})"
2506,317,346,388,295,72,"Counter({'sx': 165, 'rz': 138, 'cz': 72, 'x': 9, 'measure': 4})"
2507,317,351,381,285,68,"Counter({'sx': 162, 'rz': 142, 'cz': 68, 'x': 5, 'measure': 4})"
2508,317,353,380,286,68,"Counter({'sx': 162, 'rz': 140, 'cz': 68, 'x': 6, 'measure': 4})"
2509,317,354,389,294,72,"Counter({'sx': 165, 'rz': 139, 'cz': 72, 'x': 9, 'measure': 4})"
2510,317,365,381,290,70,"Counter({'sx': 163, 'rz': 138, 'cz': 70, 'x': 6, 'measure': 4})"
2511,317,380,385,290,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 9, 'measure': 4})"
2512,317,383,384,289,72,"Counter({'sx': 165, 'rz': 134, 'cz': 72, 'x': 9, 'measure': 4})"
2513,317,404,381,285,68,"Counter({'sx': 162, 'rz': 141, 'cz': 68, 'x': 6, 'measure': 4})"
2514,317,406,377,287,70,"Counter({'sx': 163, 'rz': 134, 'cz': 70, 'x': 6, 'measure': 4})"
2515,317,411,383,289,72,"Counter({'sx': 165, 'rz': 134, 'cz': 72, 'x': 8, 'measure': 4})"
2516,317,416,379,287,70,"Counter({'sx': 163, 'rz': 137, 'cz': 70, 'x': 5, 'measure': 4})"
2517,317,419,384,291,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 8, 'measure': 4})"
2518,317,420,383,288,68,"Counter({'sx': 162, 'rz': 143, 'cz': 68, 'x': 6, 'measure': 4})"
2519,317,421,385,294,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 9, 'measure': 4})"
2520,317,424,380,288,70,"Counter({'sx': 163, 'rz': 137, 'cz': 70, 'x': 6, 'measure': 4})"
2521,317,425,379,288,70,"Counter({'sx': 163, 'rz': 136, 'cz': 70, 'x': 6, 'measure': 4})"
2522,317,426,387,292,72,"Counter({'sx': 165, 'rz': 136, 'cz': 72, 'x': 10, 'measure': 4})"
2523,317,428,380,285,70,"Counter({'sx': 165, 'rz': 135, 'cz': 70, 'x': 6, 'measure': 4})"
2524,317,435,381,285,68,"Counter({'sx': 162, 'rz': 142, 'cz': 68, 'x': 5, 'measure': 4})"
2525,325,334,373,282,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 6, 'measure': 4})"
2526,325,335,380,290,72,"Counter({'sx': 165, 'rz': 133, 'cz': 72, 'x': 6, 'measure': 4})"
2527,325,336,375,281,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 5, 'measure': 4})"
2528,325,337,374,278,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 6, 'measure': 4})"
2529,325,342,375,283,70,"Counter({'sx': 163, 'rz': 132, 'cz': 70, 'x': 6, 'measure': 4})"
2530,325,345,380,280,68,"Counter({'sx': 164, 'rz': 139, 'cz': 68, 'x': 5, 'measure': 4})"
2531,325,346,379,284,70,"Counter({'sx': 163, 'rz': 135, 'cz': 70, 'x': 7, 'measure': 4})"
2532,325,351,374,278,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 5, 'measure': 4})"
2533,325,353,373,279,68,"Counter({'sx': 162, 'rz': 133, 'cz': 68, 'x': 6, 'measure': 4})"
2534,325,354,379,286,70,"Counter({'sx': 163, 'rz': 136, 'cz': 70, 'x': 6, 'measure': 4})"
2535,325,365,380,288,70,"Counter({'sx': 165, 'rz': 136, 'cz': 70, 'x': 5, 'measure': 4})"
2536,325,380,378,287,72,"Counter({'sx': 165, 'rz': 131, 'cz': 72, 'x': 6, 'measure': 4})"
2537,325,383,374,277,68,"Counter({'sx': 162, 'rz': 134, 'cz': 68, 'x': 6, 'measure': 4})"
2538,325,404,376,278,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
2539,325,406,370,275,68,"Counter({'sx': 162, 'rz': 131, 'cz': 68, 'x': 5, 'measure': 4})"
2540,325,411,374,281,70,"Counter({'sx': 165, 'rz': 130, 'cz': 70, 'x': 5, 'measure': 4})"
2541,325,416,372,280,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 5, 'measure': 4})"
2542,325,419,371,277,68,"Counter({'sx': 162, 'rz': 132, 'cz': 68, 'x': 5, 'measure': 4})"
2543,325,420,378,283,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 6, 'measure': 4})"
2544,325,421,506,321,104,"Counter({'sx': 233, 'rz': 161, 'cz': 104, 'x': 4, 'measure': 4})"
2545,325,424,372,276,68,"Counter({'sx': 162, 'rz': 133, 'cz': 68, 'x': 5, 'measure': 4})"
2546,325,425,379,286,70,"Counter({'sx': 165, 'rz': 134, 'cz': 70, 'x': 6, 'measure': 4})"
2547,325,426,372,275,68,"Counter({'sx': 162, 'rz': 133, 'cz': 68, 'x': 5, 'measure': 4})"
2548,325,428,370,275,68,"Counter({'sx': 162, 'rz': 131, 'cz': 68, 'x': 5, 'measure': 4})"
2549,325,435,381,290,72,"Counter({'sx': 165, 'rz': 134, 'cz': 72, 'x': 6, 'measure': 4})"
2550,334,335,385,294,72,"Counter({'sx': 165, 'rz': 137, 'cz': 72, 'x': 7, 'measure': 4})"
2551,334,336,378,286,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 5, 'measure': 4})"
2552,334,337,383,290,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 7, 'measure': 4})"
2553,334,342,377,284,68,"Counter({'sx': 162, 'rz': 138, 'cz': 68, 'x': 5, 'measure': 4})"
2554,334,345,382,288,70,"Counter({'sx': 165, 'rz': 137, 'cz': 70, 'x': 6, 'measure': 4})"
2555,334,346,379,283,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
2556,334,351,375,281,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 5, 'measure': 4})"
2557,334,353,376,284,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
2558,334,354,380,285,68,"Counter({'sx': 162, 'rz': 140, 'cz': 68, 'x': 6, 'measure': 4})"
2559,334,365,385,295,72,"Counter({'sx': 165, 'rz': 137, 'cz': 72, 'x': 7, 'measure': 4})"
2560,334,380,374,279,68,"Counter({'sx': 162, 'rz': 135, 'cz': 68, 'x': 5, 'measure': 4})"
2561,334,383,373,282,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 6, 'measure': 4})"
2562,334,404,383,290,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 7, 'measure': 4})"
2563,334,406,373,283,70,"Counter({'sx': 163, 'rz': 130, 'cz': 70, 'x': 6, 'measure': 4})"
2564,334,411,371,279,68,"Counter({'sx': 162, 'rz': 132, 'cz': 68, 'x': 5, 'measure': 4})"
2565,334,416,382,289,70,"Counter({'sx': 165, 'rz': 137, 'cz': 70, 'x': 6, 'measure': 4})"
2566,334,419,382,292,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 6, 'measure': 4})"
2567,334,420,379,286,68,"Counter({'sx': 162, 'rz': 139, 'cz': 68, 'x': 6, 'measure': 4})"
2568,334,421,383,295,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 7, 'measure': 4})"
2569,334,424,376,286,70,"Counter({'sx': 163, 'rz': 133, 'cz': 70, 'x': 6, 'measure': 4})"
2570,334,425,382,292,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 6, 'measure': 4})"
2571,334,426,385,293,72,"Counter({'sx': 165, 'rz': 136, 'cz': 72, 'x': 8, 'measure': 4})"
2572,334,428,369,279,70,"Counter({'sx': 163, 'rz': 127, 'cz': 70, 'x': 5, 'measure': 4})"
2573,334,435,375,281,68,"Counter({'sx': 162, 'rz': 136, 'cz': 68, 'x': 5, 'measure': 4})"
2574,335,336,386,295,72,"Counter({'sx': 165, 'rz': 138, 'cz': 72, 'x': 7, 'measure': 4})"
2575,335,337,380,284,70,"Counter({'sx': 165, 'rz': 133, 'cz': 70, 'x': 8, 'measure': 4})"
2576,335,342,374,278,68,"Counter({'sx': 160, 'rz': 134, 'cz': 68, 'x': 8, 'measure': 4})"
2577,335,345,375,283,70,"Counter({'sx': 161, 'rz': 131, 'cz': 70, 'x': 9, 'measure': 4})"
2578,335,346,382,284,70,"Counter({'sx': 165, 'rz': 135, 'cz': 70, 'x': 8, 'measure': 4})"
2579,335,351,376,279,68,"Counter({'sx': 160, 'rz': 136, 'cz': 68, 'x': 8, 'measure': 4})"
2580,335,353,377,284,70,"Counter({'sx': 161, 'rz': 133, 'cz': 70, 'x': 9, 'measure': 4})"
2581,335,354,377,285,70,"Counter({'sx': 161, 'rz': 133, 'cz': 70, 'x': 9, 'measure': 4})"
2582,335,365,376,284,70,"Counter({'sx': 161, 'rz': 132, 'cz': 70, 'x': 9, 'measure': 4})"
2583,335,380,373,279,70,"Counter({'sx': 161, 'rz': 130, 'cz': 70, 'x': 8, 'measure': 4})"
2584,335,383,372,276,68,"Counter({'sx': 160, 'rz': 131, 'cz': 68, 'x': 9, 'measure': 4})"
2585,335,404,376,279,68,"Counter({'sx': 160, 'rz': 135, 'cz': 68, 'x': 9, 'measure': 4})"
2586,335,406,380,289,72,"Counter({'sx': 165, 'rz': 132, 'cz': 72, 'x': 7, 'measure': 4})"
2587,335,411,369,277,70,"Counter({'sx': 161, 'rz': 126, 'cz': 70, 'x': 8, 'measure': 4})"
2588,335,416,375,279,68,"Counter({'sx': 160, 'rz': 135, 'cz': 68, 'x': 8, 'measure': 4})"
2589,335,419,372,280,70,"Counter({'sx': 161, 'rz': 129, 'cz': 70, 'x': 8, 'measure': 4})"
2590,335,420,380,287,70,"Counter({'sx': 161, 'rz': 135, 'cz': 70, 'x': 10, 'measure': 4})"
2591,335,421,374,281,70,"Counter({'sx': 161, 'rz': 130, 'cz': 70, 'x': 9, 'measure': 4})"
2592,335,424,374,277,68,"Counter({'sx': 160, 'rz': 134, 'cz': 68, 'x': 8, 'measure': 4})"
2593,335,425,373,280,68,"Counter({'sx': 160, 'rz': 132, 'cz': 68, 'x': 9, 'measure': 4})"
2594,335,426,373,279,70,"Counter({'sx': 161, 'rz': 129, 'cz': 70, 'x': 9, 'measure': 4})"
2595,335,428,370,274,68,"Counter({'sx': 160, 'rz': 130, 'cz': 68, 'x': 8, 'measure': 4})"
2596,335,435,374,277,68,"Counter({'sx': 160, 'rz': 134, 'cz': 68, 'x': 8, 'measure': 4})"
2597,336,337,373,280,68,"Counter({'sx': 159, 'rz': 135, 'cz': 68, 'x': 7, 'measure': 4})"
2598,336,342,374,285,70,"Counter({'sx': 160, 'rz': 133, 'cz': 70, 'x': 7, 'measure': 4})"
2599,336,345,372,279,68,"Counter({'sx': 159, 'rz': 135, 'cz': 68, 'x': 6, 'measure': 4})"
2600,336,346,379,286,70,"Counter({'sx': 160, 'rz': 137, 'cz': 70, 'x': 8, 'measure': 4})"
2601,336,351,375,284,70,"Counter({'sx': 160, 'rz': 134, 'cz': 70, 'x': 7, 'measure': 4})"
2602,336,353,377,287,70,"Counter({'sx': 160, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
2603,336,354,379,284,68,"Counter({'sx': 159, 'rz': 141, 'cz': 68, 'x': 7, 'measure': 4})"
2604,336,365,371,281,68,"Counter({'sx': 159, 'rz': 134, 'cz': 68, 'x': 6, 'measure': 4})"
2605,336,380,379,288,72,"Counter({'sx': 162, 'rz': 132, 'cz': 72, 'x': 9, 'measure': 4})"
2606,336,383,371,281,70,"Counter({'sx': 160, 'rz': 130, 'cz': 70, 'x': 7, 'measure': 4})"
2607,336,404,382,289,72,"Counter({'sx': 162, 'rz': 135, 'cz': 72, 'x': 9, 'measure': 4})"
2608,336,406,370,277,68,"Counter({'sx': 159, 'rz': 133, 'cz': 68, 'x': 6, 'measure': 4})"
2609,336,411,366,278,70,"Counter({'sx': 160, 'rz': 126, 'cz': 70, 'x': 6, 'measure': 4})"
2610,336,416,371,282,70,"Counter({'sx': 160, 'rz': 131, 'cz': 70, 'x': 6, 'measure': 4})"
2611,336,419,373,281,68,"Counter({'sx': 159, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
2612,336,420,380,288,70,"Counter({'sx': 162, 'rz': 136, 'cz': 70, 'x': 8, 'measure': 4})"
2613,336,421,373,279,68,"Counter({'sx': 159, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
2614,336,424,373,283,70,"Counter({'sx': 160, 'rz': 132, 'cz': 70, 'x': 7, 'measure': 4})"
2615,336,425,373,281,68,"Counter({'sx': 159, 'rz': 135, 'cz': 68, 'x': 7, 'measure': 4})"
2616,336,426,372,282,70,"Counter({'sx': 160, 'rz': 131, 'cz': 70, 'x': 7, 'measure': 4})"
2617,336,428,365,276,70,"Counter({'sx': 160, 'rz': 125, 'cz': 70, 'x': 6, 'measure': 4})"
2618,336,435,374,280,68,"Counter({'sx': 159, 'rz': 137, 'cz': 68, 'x': 6, 'measure': 4})"
2619,337,342,375,281,68,"Counter({'sx': 160, 'rz': 137, 'cz': 68, 'x': 6, 'measure': 4})"
2620,337,345,378,286,70,"Counter({'sx': 161, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
2621,337,346,382,291,72,"Counter({'sx': 165, 'rz': 134, 'cz': 72, 'x': 7, 'measure': 4})"
2622,337,351,375,280,68,"Counter({'sx': 160, 'rz': 137, 'cz': 68, 'x': 6, 'measure': 4})"
2623,337,353,378,287,70,"Counter({'sx': 161, 'rz': 136, 'cz': 70, 'x': 7, 'measure': 4})"
2624,337,354,380,288,70,"Counter({'sx': 161, 'rz': 138, 'cz': 70, 'x': 7, 'measure': 4})"
2625,337,365,375,283,68,"Counter({'sx': 160, 'rz': 137, 'cz': 68, 'x': 6, 'measure': 4})"
2626,337,380,374,282,70,"Counter({'sx': 161, 'rz': 133, 'cz': 70, 'x': 6, 'measure': 4})"
2627,337,383,377,281,68,"Counter({'sx': 160, 'rz': 138, 'cz': 68, 'x': 7, 'measure': 4})"
2628,337,404,383,289,72,"Counter({'sx': 165, 'rz': 135, 'cz': 72, 'x': 7, 'measure': 4})"
2629,337,406,371,277,68,"Counter({'sx': 160, 'rz': 133, 'cz': 68, 'x': 6, 'measure': 4})"
2630,337,411,368,278,70,"Counter({'sx': 161, 'rz': 127, 'cz': 70, 'x': 6, 'measure': 4})"
2631,337,416,375,284,70,"Counter({'sx': 161, 'rz': 134, 'cz': 70, 'x': 6, 'measure': 4})"
2632,337,419,374,281,68,"Counter({'sx': 160, 'rz': 136, 'cz': 68, 'x': 6, 'measure': 4})"
